"행정구역(시군구)별","연령별","항목","단위","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","1970 년","1971 년","1972 년","1973 년","1974 년","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"충청남도","75 - 79세","시도내이동-시군구간 전입[명]","명","40","35","32","31","34","29","30","39","25","","","","","","","","","","","","","","","","","","","","","","","","","","264","230","248","308","433","381","352","363","437","571","517","489","646","534","539","486","548","473","493","525","461","449","458","523","422","458","431","418",
"충청남도","75 - 79세","시도내이동-시군구간 전출[명]","명","40","35","32","31","34","29","30","39","25","","","","","","","","","","","","","","","","","","","","","","","","","","264","230","248","308","433","381","352","363","437","571","517","489","646","534","539","486","548","473","493","525","461","449","458","523","422","458","431","418",
"충청남도","75 - 79세","시도간전입[명]","명","103","116","138","123","122","126","100","128","99","","","","","","","","","","","","","","","","","","","","","","","","","","1218","1031","1093","1161","1563","1231","1158","1176","1444","1622","1495","1631","2112","1823","1936","1769","2005","1737","1795","1824","1729","1628","1661","1723","1667","1664","1755","1471",
"충청남도","75 - 79세","시도간전출[명]","명","79","102","102","93","102","89","86","100","89","","","","","","","","","","","","","","","","","","","","","","","","","","1137","1089","1150","1106","1781","1327","1338","1427","1428","1681","1684","1903","2244","1833","2007","1825","1801","1718","1679","1687","1540","1407","1478","1533","1422","1497","1388","1070",
"충청남도","80세이상","총전입[명]","명","442","457","479","394","453","416","393","461","407","","","","","","","","","","","","","","","","","","","","","","","","","","1921","1672","1832","1944","2846","2127","2049","1980","2645","3151","3074","3640","4416","4060","4012","4025","4039","3808","4139","4448","4435","4717","4857","5170","5113","5535","5789","5379",
"충청남도","80세이상","총전출[명]","명","439","442","477","379","438","423","450","479","392","","","","","","","","","","","","","","","","","","","","","","","","","","1890","1680","1814","1961","2984","2284","2169","2160","2792","3148","3419","3772","4652","4187","4202","4065","4180","3916","4115","4452","4626","4711","4829","5212","5222","5479","5715","5192",
"충청남도","80세이상","순이동[명]","명","3","15","2","15","15","-7","-57","-18","15","","","","","","","","","","","","","","","","","","","","","","","","","","31","-8","18","-17","-138","-157","-120","-180","-147","3","-345","-132","-236","-127","-190","-40","-141","-108","24","-4","-191","6","28","-42","-109","56","74","187",
"충청남도","80세이상","시도내이동-시군구내[명]","명","202","179","195","140","187","157","180","204","187","","","","","","","","","","","","","","","","","","","","","","","","","","631","513","514","598","752","612","658","661","868","894","1038","1280","1581","1517","1417","1443","1454","1393","1490","1605","1725","1765","1878","2069","1980","2211","2298","2202",
"충청남도","80세이상","시도내이동-시군구간 전입[명]","명","57","63","63","59","60","61","56","73","53","","","","","","","","","","","","","","","","","","","","","","","","","","290","228","265","280","438","386","320","330","459","622","503","539","637","610","554","575","576","487","553","619","616","682","674","700","718","748","792","684",
"충청남도","80세이상","시도내이동-시군구간 전출[명]","명","57","63","63","59","60","61","56","73","53","","","","","","","","","","","","","","","","","","","","","","","","","","290","228","265","280","438","386","320","330","459","622","503","539","637","610","554","575","576","487","553","619","616","682","674","700","718","748","792","684",
"충청남도","80세이상","시도간전입[명]","명","183","215","221","195","206","198","157","184","167","","","","","","","","","","","","","","","","","","","","","","","","","","1000","931","1053","1066","1656","1129","1071","989","1318","1635","1533","1821","2198","1933","2041","2007","2009","1928","2096","2224","2094","2270","2305","2401","2415","2576","2699","2493",
"충청남도","80세이상","시도간전출[명]","명","180","200","219","180","191","205","214","202","152","","","","","","","","","","","","","","","","","","","","","","","","","","969","939","1035","1083","1794","1286","1191","1169","1465","1632","1878","1953","2434","2060","2231","2047","2150","2036","2072","2228","2285","2264","2277","2443","2524","2520","2625","2306",
"전라북도","계","총전입[명]","명","17200","19682","19001","13721","14759","14623","14924","16414","13411","136856","165843","153347","185754","173873","368163","236947","271557","302745","257738","334630","341182","328446","359443","325918","332232","320907","336104","346268","324263","342446","335219","347781","315824","302520","361364","319791","325923","345687","366647","350628","370943","338554","397299","329911","311537","327237","332957","322495","314137","305789","308011","271835","258198","274337","261832","248188","232047","243324","228775","249083","223710","199432",
"전라북도","계","총전출[명]","명","17690","20487","19470","14050","15084","14850","15133","16941","13740","228126","240338","190364","238830","245518","505510","323710","353025","397516","341312","405854","389105","387881","432712","400596","392339","380222","402012","405905","387521","395786","377517","378542","341814","325449","371479","334162","340520","347956","377096","372218","372854","395289","400338","380880","336014","346399","343831","333045","318943","308237","306290","275126","260395","276900","264662","252607","239253","257097","241523","257577","229511","204547",
"전라북도","계","순이동[명]","명","-490","-805","-469","-329","-325","-227","-209","-527","-329","-91270","-74495","-37017","-53076","-71645","-137347","-86763","-81468","-94771","-83574","-71224","-47923","-59435","-73269","-74678","-60107","-59315","-65908","-59637","-63258","-53340","-42298","-30761","-25990","-22929","-10115","-14371","-14597","-2269","-10449","-21590","-1911","-56735","-3039","-50969","-24477","-19162","-10874","-10550","-4806","-2448","1721","-3291","-2197","-2563","-2830","-4419","-7206","-13773","-12748","-8494","-5801","-5115",
"전라북도","계","시도내이동-시군구내[명]","명","7552","8489","8318","6468","7245","7354","7441","8241","6930","","126915","112660","137823","132220","271325","164485","197471","215351","179722","234042","233125","235230","261030","238920","244075","232559","245399","254064","243482","254933","255310","269177","239279","233188","205161","172012","176891","182332","186551","179686","171238","181954","182019","163209","158000","169260","160384","164569","163080","159076","157742","136862","132650","141920","134872","123446","110582","126328","117247","132951","114540","99552",
"전라북도","계","시도내이동-시군구간 전입[명]","명","4269","4548","4701","3295","3429","3309","3554","3709","2988","","","","","","","","","","","","","","","","","","","","","","","","","","74373","68706","70846","79558","89485","88368","94327","84493","105390","89409","79072","78951","87266","77802","71705","69805","71094","62392","57015","61805","58204","58211","56756","57018","53110","53507","47692","44369",
"전라북도","계","시도내이동-시군구간 전출[명]","명","4269","4548","4701","3295","3429","3309","3554","3709","2988","","","","","","","","","","","","","","","","","","","","","","","","","","74373","68706","70846","79558","89485","88368","94327","84493","105390","89409","79072","78951","87266","77802","71705","69805","71094","62392","57015","61805","58204","58211","56756","57018","53110","53507","47692","44369",
"전라북도","계","시도간전입[명]","명","5379","6645","5982","3958","4085","3960","3929","4464","3493","","38928","40687","47931","41653","96838","72462","74086","87394","78016","100588","108057","93216","98413","86998","88157","88348","90705","92204","80781","87513","79909","78604","76545","69332","81830","79073","78186","83797","90611","82574","105378","72107","109890","77293","74465","79026","85307","80124","79352","76908","79175","72581","68533","70612","68756","66531","64709","59978","58418","62625","61478","55511",
"전라북도","계","시도간전출[명]","명","5869","7450","6451","4287","4410","4187","4138","4991","3822","","113423","77704","101007","113298","234185","159225","155554","182165","161590","171812","155980","152651","171682","161676","148264","147663","156613","151841","144039","140853","122207","109365","102535","92261","91945","93444","92783","86066","101060","104164","107289","128842","112929","128262","98942","98188","96181","90674","84158","79356","77454","75872","70730","73175","71586","70950","71915","73751","71166","71119","67279","60626",
"전라북도","0 - 4세","총전입[명]","명","539","620","580","469","520","496","496","556","443","","","","","","","","","","","","","","","","","","","","","","","","","","39128","34626","34801","34737","35958","33064","39478","34936","38834","26765","23072","22034","21863","20948","19905","18272","18220","16364","15922","16817","15525","14303","11867","12508","10566","10262","7691","6366",
"전라북도","0 - 4세","총전출[명]","명","519","621","519","445","489","504","503","558","447","","","","","","","","","","","","","","","","","","","","","","","","","","36399","32769","33598","32849","34367","32869","36126","41832","34057","32144","23736","21846","21296","20939","19235","17773","17494","15893","15361","16323","15199","13748","11903","12605","10585","10217","7622","6284",
"전라북도","0 - 4세","순이동[명]","명","20","-1","61","24","31","-8","-7","-2","-4","","","","","","","","","","","","","","","","","","","","","","","","","","2729","1857","1203","1888","1591","195","3352","-6896","4777","-5379","-664","188","567","9","670","499","726","471","561","494","326","555","-36","-97","-19","45","69","82",
"전라북도","0 - 4세","시도내이동-시군구내[명]","명","273","305","294","241","305","304","297","339","281","","","","","","","","","","","","","","","","","","","","","","","","","","22382","18896","19604","18790","18835","16815","17106","19326","15976","13347","12231","11914","10684","11317","10862","10046","9821","8877","8832","9536","8783","7880","6365","7426","6101","6258","4404","3619",
